# Generated from /Users/suhjungdae/code/columbia/simsopt-jax-shared-jax/.artifacts/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/remote_artifacts/artifacts/integration_jax_chunked_gpu/batches/*.xml
# Columns: batch, classname, name, kind, first_failure_or_error_line
batch	classname	name	kind	first_failure_or_error_line
batch_014	tests.jax.core.test_tracing_jax_boozer_zeta_events	test_trace_particles_boozer_jax_records_zeta_hits	error	failed on setup with "NameError: name 'Vmec' is not defined"
batch_014	tests.jax.core.test_tracing_jax_boozer_zeta_events	test_zeta_plane_crossing_recovers_axis_trajectory_on_boozer_route	error	failed on setup with "NameError: name 'Vmec' is not defined"
batch_015		tests.jax.core.test_tracing_jax_item14	error	collection failure
batch_015	tests.jax.core.test_tracing_jax_fullorbit	test_trace_particles_jax_full_mode_records_stopping_criterion	failure	NotImplementedError: JAX tracing path cannot read attribute 'crit_r' on MaxRStoppingCriterion; use the simsopt.field.tracing Python wrapper class rather than the bound C++ ``simsoptpp.*`` class directly.
batch_015	tests.jax.core.test_tracing_jax_fullorbit_events	test_fullorbit_jax_minR_stopping_criterion_terminates	failure	TypeError: __init__(): incompatible constructor arguments. The following argument types are supported:
batch_015	tests.jax.core.test_tracing_jax_gc_boozer	test_gc_vacuum_boozer_rhs_recovers_axis_drift_limit_when_mu_zero	error	failed on setup with "NameError: name 'Vmec' is not defined"
batch_015	tests.jax.core.test_tracing_jax_gc_boozer	test_trace_gc_full_boozer_endpoint_matches_cpp_oracle	error	failed on setup with "NameError: name 'Vmec' is not defined"
batch_015	tests.jax.core.test_tracing_jax_gc_boozer	test_trace_gc_no_k_boozer_endpoint_matches_cpp_oracle	error	failed on setup with "NameError: name 'Vmec' is not defined"
batch_015	tests.jax.core.test_tracing_jax_gc_boozer	test_trace_gc_vacuum_boozer_endpoint_matches_cpp_oracle	error	failed on setup with "NameError: name 'Vmec' is not defined"
batch_015	tests.jax.core.test_tracing_jax_gc_boozer	test_trace_particles_boozer_jax_rejects_unsupported_shapes_and_replays_comm	error	failed on setup with "NameError: name 'Vmec' is not defined"
batch_015	tests.jax.core.test_tracing_jax_gc_boozer	test_trace_particles_boozer_jax_routes_when_field_is_interpolated_wrapper	error	failed on setup with "NameError: name 'Vmec' is not defined"
batch_015	tests.jax.core.test_tracing_jax_gc_boozer	test_trace_particles_boozer_jax_routes_when_field_is_jax_wrapper	error	failed on setup with "NameError: name 'Vmec' is not defined"
batch_015	tests.jax.core.test_tracing_jax_guiding_center	test_trace_particles_jax_accepts_minR_stopping_criterion	failure	NotImplementedError: JAX tracing path cannot read attribute 'crit_r' on MinRStoppingCriterion; use the simsopt.field.tracing Python wrapper class rather than the bound C++ ``simsoptpp.*`` class directly.
batch_015	tests.jax.core.test_tracing_jax_guiding_center	test_trace_particles_jax_stopping_event_not_live_trajectory	failure	NotImplementedError: JAX tracing path cannot read attribute 'crit_r' on MaxRStoppingCriterion; use the simsopt.field.tracing Python wrapper class rather than the bound C++ ``simsoptpp.*`` class directly.
batch_015	tests.jax.core.test_tracing_jax_guiding_center	test_trace_particles_loss_counter_matches_cpu_for_fixed_seed	failure	NotImplementedError: JAX tracing path cannot read attribute 'crit_r' on MaxRStoppingCriterion; use the simsopt.field.tracing Python wrapper class rather than the bound C++ ``simsoptpp.*`` class directly.
batch_015	tests.jax.core.test_tracing_jax_levelset_events	test_compute_fieldlines_jax_accepts_levelset_stopping_criterion	failure	NotImplementedError: JAX tracing path cannot translate a raw sopp.LevelsetStoppingCriterion: build the criterion via simsopt.field.tracing.LevelsetStoppingCriterion(SurfaceClassifier(surface)) so the JAX-side interpolant spec can be rebuilt from the classifier grid metadata.
batch_015	tests.jax.core.test_tracing_jax_levelset_events	test_compute_fieldlines_jax_accepts_surfaceclassifier_dist_levelset	failure	NotImplementedError: JAX tracing path cannot translate a raw sopp.LevelsetStoppingCriterion: build the criterion via simsopt.field.tracing.LevelsetStoppingCriterion(SurfaceClassifier(surface)) so the JAX-side interpolant spec can be rebuilt from the classifier grid metadata.
batch_015	tests.jax.core.test_tracing_jax_levelset_events	test_compute_fieldlines_jax_levelset_fires_outside_volume	failure	NotImplementedError: JAX tracing path cannot translate a raw sopp.LevelsetStoppingCriterion: build the criterion via simsopt.field.tracing.LevelsetStoppingCriterion(SurfaceClassifier(surface)) so the JAX-side interpolant spec can be rebuilt from the classifier grid metadata.
batch_015	tests.jax.core.test_tracing_jax_levelset_events	test_levelset_stopping_criterion_stops_jax_trace_at_surface	failure	AttributeError: 'SurfaceClassifier' object has no attribute 'to_jax_classifier_fn'
batch_015	tests.jax.core.test_tracing_jax_levelset_events	test_surface_classifier_to_jax_classifier_fn_matches_cpu	failure	AttributeError: 'SurfaceClassifier' object has no attribute 'to_jax_classifier_fn'
batch_016	tests.jax.solve.test_compat_shim_translation	test_old_adam_call_matches_new_host_bridge_driver	failure	RuntimeError: optimizer_jax.jax_minimize cannot use the host-side JAX reference optimizer lane for method='adam' while simsopt backend mode 'jax_gpu_parity' requires an ondevice optimizer method. Select an ondevice optimizer method or switch to the native_cpu reference backend.
batch_016	tests.jax.solve.test_compat_shim_translation	test_old_bfgs_call_matches_new_scipy_bfgs_driver	failure	RuntimeError: optimizer_jax.jax_minimize cannot use the host-side SciPy reference optimizer lane for method='bfgs' while simsopt backend mode 'jax_gpu_parity' requires an ondevice optimizer method. Select an ondevice optimizer method or switch to the native_cpu reference backend.
batch_016	tests.jax.solve.test_compat_shim_translation	test_old_lbfgs_call_matches_new_scipy_lbfgsb_driver	failure	RuntimeError: optimizer_jax.jax_minimize cannot use the host-side SciPy reference optimizer lane for method='lbfgs' while simsopt backend mode 'jax_gpu_parity' requires an ondevice optimizer method. Select an ondevice optimizer method or switch to the native_cpu reference backend.
batch_016	tests.jax.solve.test_compat_shim_translation	test_old_lbfgs_trace_call_matches_new_trace_bridge_driver	failure	RuntimeError: optimizer_jax.jax_minimize cannot use the host-side SciPy reference optimizer lane for method='lbfgs-trace' while simsopt backend mode 'jax_gpu_parity' requires an ondevice optimizer method. Select an ondevice optimizer method or switch to the native_cpu reference backend.
batch_016	tests.jax.solve.test_compat_shim_translation	test_old_lm_call_matches_new_gmres_host_bridge_driver	failure	RuntimeError: optimizer_jax.jax_least_squares cannot use the host-side reference least-squares optimizer lane for method='lm' while simsopt backend mode 'jax_gpu_parity' requires an ondevice optimizer method. Select an ondevice optimizer method or switch to the native_cpu reference backend.
batch_017		tests.mhd.test_vmec_compute_geometry_jax	error	collection failure
batch_017		tests.mhd.test_vmec_fieldlines_jax	error	collection failure
batch_017	tests.jax.solve.test_value_grad_contract	test_optax_lbfgs_gpu_closure_constants_run_under_strict_transfer_guard	failure	jax.errors.JaxRuntimeError: INVALID_ARGUMENT: Disallowed device-to-device transfer: aval=ShapedArray(int32[]), sharding=SingleDeviceSharding(device=CpuDevice(id=0), memory_kind=device), dst_sharding=SingleDeviceSharding(device=CudaDevice(id=0), memory_kind=device)
batch_018		tests.mhd.test_vmec_frozen	error	collection failure
batch_018	tests.objectives.test_fluxobjective_jax_parity	test_coil_current_fixed_geometry_flux_matches_cpu_squaredflux_oracle[cpu_parity]	failure	NotImplementedError: SquaredFluxJAX fixed-surface setup requires a surface exposing surface_spec().
batch_018	tests.objectives.test_fluxobjective_jax_parity	test_coil_current_fixed_geometry_value_and_grad_jits_under_strict_transfer_guard[cpu_parity]	failure	NotImplementedError: SquaredFluxJAX fixed-surface setup requires a surface exposing surface_spec().
batch_018	tests.objectives.test_fluxobjective_jax_parity	test_coil_current_fixed_geometry_value_and_grad_matches_cpu_squaredflux_current_dj[cpu_parity]	failure	NotImplementedError: SquaredFluxJAX fixed-surface setup requires a surface exposing surface_spec().
batch_018	tests.objectives.test_fluxobjective_jax_parity	test_coil_current_fixed_geometry_value_and_grad_matches_finite_difference[cpu_parity]	failure	NotImplementedError: SquaredFluxJAX fixed-surface setup requires a surface exposing surface_spec().
batch_018	tests.objectives.test_fluxobjective_jax_parity	test_non_rz_fixed_surface_value_and_gradient_parity[cpu_parity-local-SurfaceXYZFourier]	failure	NotImplementedError: SquaredFluxJAX fixed-surface setup requires a surface exposing surface_spec(); unsupported adapter surface SurfaceXYZFourier.
batch_018	tests.objectives.test_fluxobjective_jax_parity	test_non_rz_fixed_surface_value_and_gradient_parity[cpu_parity-local-SurfaceXYZTensorFourier]	failure	NotImplementedError: SquaredFluxJAX fixed-surface setup requires a surface exposing surface_spec(); unsupported adapter surface SurfaceXYZTensorFourier.
batch_018	tests.objectives.test_fluxobjective_jax_parity	test_non_rz_fixed_surface_value_and_gradient_parity[cpu_parity-normalized-SurfaceXYZFourier]	failure	NotImplementedError: SquaredFluxJAX fixed-surface setup requires a surface exposing surface_spec(); unsupported adapter surface SurfaceXYZFourier.
batch_018	tests.objectives.test_fluxobjective_jax_parity	test_non_rz_fixed_surface_value_and_gradient_parity[cpu_parity-normalized-SurfaceXYZTensorFourier]	failure	NotImplementedError: SquaredFluxJAX fixed-surface setup requires a surface exposing surface_spec(); unsupported adapter surface SurfaceXYZTensorFourier.
batch_018	tests.objectives.test_fluxobjective_jax_parity	test_non_rz_fixed_surface_value_and_gradient_parity[cpu_parity-quadratic flux-SurfaceXYZFourier]	failure	NotImplementedError: SquaredFluxJAX fixed-surface setup requires a surface exposing surface_spec(); unsupported adapter surface SurfaceXYZFourier.
batch_018	tests.objectives.test_fluxobjective_jax_parity	test_non_rz_fixed_surface_value_and_gradient_parity[cpu_parity-quadratic flux-SurfaceXYZTensorFourier]	failure	NotImplementedError: SquaredFluxJAX fixed-surface setup requires a surface exposing surface_spec(); unsupported adapter surface SurfaceXYZTensorFourier.
batch_018	tests.objectives.test_utilities.UtilityObjectiveTesting	test_quadratic_penalty_hostifies_jax_scalar_objective	failure	AttributeError: module 'simsopt.objectives.utilities' has no attribute '_host_float_scalar'
batch_019	tests.solve.test_permanent_magnet_optimization_jax_item28	test_projection_nan_mmax_matches_cpu_fmax_contract	failure	AssertionError:
batch_019	tests.solve.test_permanent_magnet_optimization_jax_item28	test_zero_mmax_helpers_match_cpu_without_nan	failure	AssertionError:
batch_019	tests.test_backend	test_apply_jax_runtime_config_applies_fast_mode_transfer_guard	failure	AssertionError: assert ('jax_compilation_cache_dir', '/tmp/simsopt-jax-cache-home/.cache/simsopt-jax-xla') in [('jax_platforms', 'cuda,cpu'), ('jax_enable_x64', True), ('jax_default_matmul_precision', 'default'), ('jax_debug_nans', False), ('jax_disable_jit', False), ('jax_transfer_guard', 'log'), ...]
batch_019	tests.test_backend	test_backend_state_restoration_is_explicit_without_test_order	failure	AssertionError: assert 'jax_gpu_parity' == 'native_cpu'
batch_019	tests.test_backend	test_distributed_backend_state_restoration_is_explicit_without_test_order	failure	AssertionError: assert 'jax_gpu_parity' == 'native_cpu'
batch_019	tests.test_backend	test_jax_modes_default_compilation_cache_dir	failure	AssertionError: assert '/tmp/runpod_...ilation_cache' == '/tmp/simsopt...msopt-jax-xla'
batch_019	tests.test_backend	test_native_cpu_mode_keeps_compilation_cache_disabled	failure	AssertionError: assert '/tmp/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/artifacts/integration_jax_chunked_gpu/jax_compilation_cache' is None
batch_019	tests.test_banana_jax_soft_penalty_drivers	test_soft_penalty_cli_stage2_to_single_stage_smoke	failure	subprocess.TimeoutExpired: Command '['/tmp/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/venv/bin/python', '/tmp/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/integration_jax/examples/single_stage_optimization/SINGLE_STAGE/single_stage_banana_example.py', '/tmp/pytest-of-root/pytest-5/test_soft_penalty_cli_stage2_t0/stage2/stage2_boozersurface.json', '0.15', '--maxiter', '0', '--mpol', '1', '--ntor', '1', '--nphi', '8', '--ntheta', '8', '--output-dir', '/tmp/pytest-of-root/pytest-5/test_soft_penalty_cli_stage2_t0/single_stage', '--overwrite']' timed out after 120 seconds
batch_020		tests.test_jax_where_division_lint	error	collection failure
batch_020	tests.test_benchmark_helpers	test_biot_savart_kernel_scaling_payload_includes_tuning	failure	assert 256 == 64
batch_020	tests.test_benchmark_helpers	test_compute_derivative_l2_metrics_ignores_missing_dependency_keys	failure	ImportError: cannot import name '_iter_local_free_derivative_blocks' from 'simsopt._core.derivative' (/tmp/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/integration_jax/src/simsopt/_core/derivative.py)
batch_020	tests.test_benchmark_helpers	test_single_stage_init_fixture_runtime_seed_spec_loads	failure	ImportError: cannot import name 'load_single_stage_jax_runtime_seed_spec' from 'examples.single_stage_optimization.SINGLE_STAGE.single_stage_banana_example' (/tmp/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/integration_jax/examples/single_stage_optimization/SINGLE_STAGE/single_stage_banana_example.py)
batch_020	tests.test_benchmark_helpers	test_single_stage_init_fixture_tensor_spec_matches_cpu_geometry_on_banana_grid	failure	ImportError: cannot import name 'load_single_stage_jax_runtime_seed_spec' from 'examples.single_stage_optimization.SINGLE_STAGE.single_stage_banana_example' (/tmp/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/integration_jax/examples/single_stage_optimization/SINGLE_STAGE/single_stage_banana_example.py)
batch_020	tests.test_benchmark_helpers	test_single_stage_init_parity_ondevice_passes_on_real_cuda_runtime	failure	RuntimeError: Subprocess failed with exit code 1: /tmp/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/venv/bin/python -c 'import runpy, sys; repo_root, script_path, *script_args = sys.argv[1:]; sys.path.insert(0, repo_root); sys.path.insert(0, repo_root + '"'"'/src'"'"'); from benchmarks.validation_ladder_common import bootstrap_local_simsopt; bootstrap_local_simsopt(); sys.argv = [script_path, *script_args]; runpy.run_path(script_path, run_name='"'"'__main__'"'"')' /tmp/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/integration_jax /tmp/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/integration_jax/benchmarks/single_stage_init_parity.py --platform cuda --optimizer-backend ondevice --benchmark-mode --output-json /tmp/pytest-of-root/pytest-6/test_single_stage_init_parity_1/single-stage-init-ondevice-cuda.json
batch_020	tests.test_benchmark_helpers	test_single_stage_init_parity_passes_on_real_cuda_runtime	failure	RuntimeError: Subprocess failed with exit code 1: /tmp/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/venv/bin/python -c 'import runpy, sys; repo_root, script_path, *script_args = sys.argv[1:]; sys.path.insert(0, repo_root); sys.path.insert(0, repo_root + '"'"'/src'"'"'); from benchmarks.validation_ladder_common import bootstrap_local_simsopt; bootstrap_local_simsopt(); sys.argv = [script_path, *script_args]; runpy.run_path(script_path, run_name='"'"'__main__'"'"')' /tmp/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/integration_jax /tmp/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/integration_jax/benchmarks/single_stage_init_parity.py --platform cuda --output-json /tmp/pytest-of-root/pytest-6/test_single_stage_init_parity_0/single-stage-init-cuda.json
batch_020	tests.test_biotsavart_donation_probe	test_biotsavart_donation_probe_supports_real_stage2_fixture	failure	AttributeError: module 'examples.single_stage_optimization.SINGLE_STAGE.single_stage_banana_example' has no attribute 'load_stage2_results'
batch_020	tests.test_jax_import_smoke	test_structured_ondevice_solver_cache_respects_mutable_objective_state	failure	subprocess.TimeoutExpired: Command '['/tmp/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/venv/bin/python', '/tmp/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/integration_jax/tests/subprocess/jax_runtime_cases.py', 'structured-mutable-objective-state']' timed out after 300 seconds
